mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_scale_pos_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
5.000363445281982,2.0625583511728127,0.3721619606018066,0.01666708755691618,0.8,0.05,6,3,100,75,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 100, 'scale_pos_weight': 75, 'subsample': 0.8}",0.3971631205673759,0.22900763358778625,0.17751479289940827,0.021621621621621623,0.359504132231405,0.23696226018151942,0.13464746127554514,25,0.8691099476439791,0.8172690763052208,0.7583465818759937,0.7351086194814296,0.7158808933002482,0.7791430237213743,0.05642917894376405
3.707882022857666,2.01562446244154,0.4014066219329834,0.036374517961109826,0.8,0.05,6,3,100,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 100, 'scale_pos_weight': 100, 'subsample': 0.8}",0.4728132387706856,0.27099236641221375,0.28402366863905326,0.08648648648648649,0.3925619834710744,0.3013755487559028,0.13046638036645108,12,0.9546247818499127,0.8875502008032129,0.8386327503974563,0.8044849334267694,0.7965260545905707,0.8563637442135843,0.05867567612182507
5.8456401348114015,3.1701186109712585,0.4278667449951172,0.04947178843537392,0.8,0.05,6,3,100,125,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 100, 'scale_pos_weight': 125, 'subsample': 0.8}",0.5342789598108747,0.3244274809160305,0.34911242603550297,0.12432432432432433,0.4297520661157025,0.352379051440487,0.1355544759581432,7,0.9650959860383944,0.9156626506024096,0.890302066772655,0.8647512263489839,0.8436724565756824,0.895896877267625,0.0422088759443327
5.462127304077148,2.537327509198637,0.3830042839050293,0.02827676137107042,0.8,0.05,6,3,100,150,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 100, 'scale_pos_weight': 150, 'subsample': 0.8}",0.524822695035461,0.36259541984732824,0.378698224852071,0.22702702702702704,0.5578512396694215,0.4101989212862618,0.11979160797320608,3,0.9790575916230366,0.9427710843373494,0.910174880763116,0.8969866853538893,0.880272952853598,0.9218526389861978,0.035195294992764234
5.328269004821777,2.5971290779188223,0.39969525337219236,0.05247612137189551,0.8,0.05,6,3,100,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 100, 'scale_pos_weight': 200, 'subsample': 0.8}",0.5981087470449172,0.40458015267175573,0.4556213017751479,0.21081081081081082,0.628099173553719,0.4594440371712702,0.15001039775376998,2,0.9965095986038395,0.9759036144578314,0.9395866454689984,0.9355290819901892,0.9168734491315137,0.9528804779304745,0.029009888079094315
8.977678155899047,4.139541957288072,0.780738115310669,0.03723536467252917,0.8,0.05,6,3,200,75,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 200, 'scale_pos_weight': 75, 'subsample': 0.8}",0.2647754137115839,0.15267175572519084,0.14201183431952663,0.005405405405405406,0.29338842975206614,0.1716505677827546,0.10234104534195373,45,0.9616055846422339,0.8975903614457831,0.8426073131955485,0.8135949544498949,0.7909429280397022,0.8612682283546323,0.06156866261797817
9.046053552627564,3.883485260472583,0.4717362880706787,0.6741622670501265,0.8,0.05,6,3,200,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 200, 'scale_pos_weight': 100, 'subsample': 0.8}",0.34278959810874704,0.20229007633587787,0.16568047337278108,0.06486486486486487,0.3181818181818182,0.21876136617281777,0.10202004340226174,27,0.9808027923211169,0.9407630522088354,0.9125596184419714,0.8738612473721094,0.8511166253101737,0.9118206671308414,0.04630904779974414
8.398527240753173,4.173299289206754,0.7728723526000977,0.045943420077453015,0.8,0.05,6,3,200,125,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 200, 'scale_pos_weight': 125, 'subsample': 0.8}",0.38534278959810875,0.2595419847328244,0.20118343195266272,0.07567567567567568,0.371900826446281,0.2587289416811105,0.11459457832708936,21,0.9930191972076788,0.9718875502008032,0.9403815580286169,0.920812894183602,0.8988833746898263,0.9449969148621055,0.0339466429347466
8.889156198501587,4.130946448202527,0.754505968093872,0.01589408547542326,0.8,0.05,6,3,200,150,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 200, 'scale_pos_weight': 150, 'subsample': 0.8}",0.3877068557919622,0.2862595419847328,0.21893491124260356,0.12432432432432433,0.39669421487603307,0.2827839696439312,0.10313350286218166,15,0.9982547993019197,0.9869477911646586,0.9618441971383148,0.9467414155571128,0.923697270471464,0.963497094726694,0.02692784453454467
9.177976179122926,4.252222261832933,0.7886217117309571,0.032527069549915154,0.8,0.05,6,3,200,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 200, 'scale_pos_weight': 200, 'subsample': 0.8}",0.5130023640661938,0.33969465648854963,0.28402366863905326,0.13513513513513514,0.49173553719008267,0.35271827230380287,0.13946166120498943,6,0.9982547993019197,0.9949799196787149,0.9817170111287759,0.9705676243868255,0.9516129032258065,0.9794264515444084,0.017051310812787022
